345.		31.191325519338076		0.09208762763753199
346.		30.89086901157529 		0.09123966978863833
347.		30.59553466471524 		0.09039803029121311
348.		30.303893373417385		0.0895325340070866
349.		30.015778134773143		0.0886678869117728
350.		29.730895010263488		0.08783328649548572
351.		29.449621934159385		0.08693392947205796
352.		29.179404229155697		0.08596743085681155
353.		28.904266010063804		0.08522075185946755
354.		28.630944850268378		0.0843738774430245
355.		28.362764285815867		0.08362950122266442
356.		28.096456864771806		0.08294949475018634
357.		27.83271944598031 		0.08213135902468359
358.		27.57400391734515 		0.081590303984484
359.		27.31521564545502 		0.08075937716388143
360.		27.061729325014532		0.08004380250635874
361.		26.810816040100327		0.07933286165235351
362.		26.562652600244892		0.07863709486753091
363.		26.318256726468768		0.07791517588664086
364.		26.076044822518654		0.07723139964159048
365.		25.83696427831903 		0.07649876860112904
366.		25.60017550040438 		0.07579161071115807
367.		25.366807102163484		0.07515978560363748
368.		25.13657040885987 		0.07449125599164484
369.		24.909119718088547		0.07381395831095669
370.		24.68377204847886 		0.0732055670112985
371.		24.461637200539876		0.07252436359457931
372.		24.24058811935602 		0.07191874660551113
373.		24.021457495325194		0.071457150475937
374.		23.806080358707558		0.07082668748600102
375.		23.594091843823463		0.0702367731734151
376.		23.388268066926525		0.06951341146759914
377.		23.180694660822773		0.06889801310086896
378.		22.977108848748692		0.06833100453490629
379.		22.774395752237474		0.06776289594798694
380.		22.573837137273376		0.06718995857684508
