310.	-2.5828803946298677	0.0037533468419460587
311.	-2.543278585384741	0.0036964472167551107
312.	-2.5043750626573997	0.0036385506302227697
313.	-2.466139417875778	0.003582481345104362
314.	-2.4286201443844218	0.003526785836570834
315.	-2.391709724256619	0.003471063537798544
316.	-2.355532280956386	0.0034181337738342127
317.	-2.319961760526782	0.0033650275397953994
318.	-2.285037251402041	0.0033131357157244793
319.	-2.25070054183718	0.0032614969164879975
320.	-2.216921063178251	0.0032115503628810816
321.	-2.183765912243765	0.0031633603216899005
322.	-2.1512022387828247	0.0031155241909192055
323.	-2.119221497825841	0.0030712412383970544
324.	-2.0877907272903156	0.0030241388977622586
325.	-2.0568976921548563	0.002977762358331055
326.	-2.026509742930545	0.0029338652834875237
327.	-1.9966567379726636	0.0028907409836592896
328.	-1.9672677133805	0.002844935814858857
329.	31270.687468681663	Flatten[$Failed]
330.	31270.687468681663	Flatten[$Failed]
331.	31270.687468681663	Flatten[$Failed]
332.	31270.687468681663	Flatten[$Failed]
333.	31270.687468681663	Flatten[$Failed]
334.	31270.687468681663	Flatten[$Failed]
335.	31270.687468681663	Flatten[$Failed]
336.	31270.687468681663	Flatten[$Failed]
337.	31270.687468681663	Flatten[$Failed]
338.	31270.687468681663	Flatten[$Failed]
339.	31270.687468681663	Flatten[$Failed]
340.	31270.687468681663	Flatten[$Failed]
341.	31270.687468681663	Flatten[$Failed]
342.	31270.687468681663	Flatten[$Failed]
343.	31270.687468681663	Flatten[$Failed]
344.	31270.687468681663	Flatten[$Failed]
345.	31270.687468681663	Flatten[$Failed]
346.	31270.687468681663	Flatten[$Failed]
347.	31270.687468681663	Flatten[$Failed]
348.	31270.687468681663	Flatten[$Failed]
349.	31270.687468681663	Flatten[$Failed]
350.	31270.687468681663	Flatten[$Failed]
351.	31270.687468681663	Flatten[$Failed]
352.	31270.687468681663	Flatten[$Failed]
353.	31270.687468681663	Flatten[$Failed]
354.	31270.687468681663	Flatten[$Failed]
355.	31270.687468681663	Flatten[$Failed]
356.	31270.687468681663	Flatten[$Failed]
357.	31270.687468681663	Flatten[$Failed]
358.	31270.687468681663	Flatten[$Failed]
359.	31270.687468681663	Flatten[$Failed]
360.	31270.687468681663	Flatten[$Failed]
361.	31270.687468681663	Flatten[$Failed]
362.	31270.687468681663	Flatten[$Failed]
363.	31270.687468681663	Flatten[$Failed]
364.	31270.687468681663	Flatten[$Failed]
365.	31270.687468681663	Flatten[$Failed]
366.	31270.687468681663	Flatten[$Failed]
367.	31270.687468681663	Flatten[$Failed]
368.	31270.687468681663	Flatten[$Failed]
369.	31270.687468681663	Flatten[$Failed]
370.	31270.687468681663	Flatten[$Failed]
371.	31270.687468681663	Flatten[$Failed]
372.	31270.687468681663	Flatten[$Failed]
373.	31270.687468681663	Flatten[$Failed]
374.	31270.687468681663	Flatten[$Failed]
375.	31270.687468681663	Flatten[$Failed]
376.	31270.687468681663	Flatten[$Failed]
377.	31270.687468681663	Flatten[$Failed]
378.	31270.687468681663	Flatten[$Failed]
379.	31270.687468681663	Flatten[$Failed]
380.	31270.687468681663	Flatten[$Failed]
