310.	18.707012149057036	0.05424857357615505
311.	18.490065732055918	0.0535864780789589
312.	18.27666538523619	0.052925957515911407
313.	18.06556048449588	0.05227199992705076
314.	17.857342912938858	0.0516459822385187
315.	17.653074707221368	0.05101999659422631
316.	17.452229539420852	0.05041212778070592
317.	17.25302573361134	0.049790882020887536
318.	17.057215206064658	0.04919943746862648
319.	16.863662529284127	0.04861870934374281
320.	16.673096864262767	0.048029523066835375
321.	16.48383323055406	0.04745658921611135
322.	16.298373837440415	0.04688594765467938
323.	16.11577712224035	0.04633428218122746
324.	15.936201222936115	0.04579569092027194
325.	15.7591230127193	0.04524568554124844
326.	15.584042936063536	0.04472196966191745
327.	15.411174724174582	0.0442033447625041
328.	15.240543637302853	0.04368870994780546
329.	15.072518469697	0.04318802254779837
330.	451515.61641390144	Flatten[$Failed]
331.	451515.61641390144	Flatten[$Failed]
332.	451515.61641390144	Flatten[$Failed]
333.	451515.61641390144	Flatten[$Failed]
334.	451515.61641390144	Flatten[$Failed]
335.	451515.61641390144	Flatten[$Failed]
336.	451515.61641390144	Flatten[$Failed]
337.	451515.61641390144	Flatten[$Failed]
338.	451515.61641390144	Flatten[$Failed]
339.	451515.61641390144	Flatten[$Failed]
340.	451515.61641390144	Flatten[$Failed]
341.	451515.61641390144	Flatten[$Failed]
342.	451515.61641390144	Flatten[$Failed]
343.	451515.61641390144	Flatten[$Failed]
344.	451515.61641390144	Flatten[$Failed]
345.	451515.61641390144	Flatten[$Failed]
346.	451515.61641390144	Flatten[$Failed]
347.	451515.61641390144	Flatten[$Failed]
348.	451515.61641390144	Flatten[$Failed]
349.	451515.61641390144	Flatten[$Failed]
350.	451515.61641390144	Flatten[$Failed]
351.	451515.61641390144	Flatten[$Failed]
352.	451515.61641390144	Flatten[$Failed]
353.	451515.61641390144	Flatten[$Failed]
354.	451515.61641390144	Flatten[$Failed]
355.	451515.61641390144	Flatten[$Failed]
356.	451515.61641390144	Flatten[$Failed]
357.	451515.61641390144	Flatten[$Failed]
358.	451515.61641390144	Flatten[$Failed]
359.	451515.61641390144	Flatten[$Failed]
360.	451515.61641390144	Flatten[$Failed]
361.	451515.61641390144	Flatten[$Failed]
362.	451515.61641390144	Flatten[$Failed]
363.	451515.61641390144	Flatten[$Failed]
364.	451515.61641390144	Flatten[$Failed]
365.	451515.61641390144	Flatten[$Failed]
366.	451515.61641390144	Flatten[$Failed]
367.	451515.61641390144	Flatten[$Failed]
368.	451515.61641390144	Flatten[$Failed]
369.	451515.61641390144	Flatten[$Failed]
370.	451515.61641390144	Flatten[$Failed]
371.	451515.61641390144	Flatten[$Failed]
372.	451515.61641390144	Flatten[$Failed]
373.	451515.61641390144	Flatten[$Failed]
374.	451515.61641390144	Flatten[$Failed]
375.	451515.61641390144	Flatten[$Failed]
376.	451515.61641390144	Flatten[$Failed]
377.	451515.61641390144	Flatten[$Failed]
378.	451515.61641390144	Flatten[$Failed]
379.	451515.61641390144	Flatten[$Failed]
380.	451515.61641390144	Flatten[$Failed]
