310.	5.563034733053727	0.014918381473183502
311.	5.511489956061619	0.014759403142380223
312.	5.460361024549043	0.014600714153102542
313.	5.410013313832777	0.014445162853931569
314.	5.36011962876374	0.014292325749383628
315.	5.310688854230622	0.014140460428587355
316.	5.261374059775983	0.013980994981507452
317.	5.213071301269358	0.013833759315799311
318.	5.165209651204971	0.013690181014476274
319.	5.118024032232586	0.013546144646201326
320.	5.071301214125417	0.013405669661039728
321.	5.0245502599646406	0.013266650340359771
322.	4.978510651095386	0.013133000481751358
323.	4.933406654761436	0.012992272328315502
324.	4.888596847752748	0.012857015352722196
325.	4.844174813965452	0.012719436600071287
326.	4.800183321320452	0.01258991938375634
327.	4.7567526637208095	0.012457962887171275
328.	4.713808638894825	0.012327330823783577
329.	42329.589038803264	Flatten[$Failed]
330.	42329.589038803264	Flatten[$Failed]
331.	42329.589038803264	Flatten[$Failed]
332.	42329.589038803264	Flatten[$Failed]
333.	42329.589038803264	Flatten[$Failed]
334.	42329.589038803264	Flatten[$Failed]
335.	42329.589038803264	Flatten[$Failed]
336.	42329.589038803264	Flatten[$Failed]
337.	42329.589038803264	Flatten[$Failed]
338.	42329.589038803264	Flatten[$Failed]
339.	42329.589038803264	Flatten[$Failed]
340.	42329.589038803264	Flatten[$Failed]
341.	42329.589038803264	Flatten[$Failed]
342.	42329.589038803264	Flatten[$Failed]
343.	42329.589038803264	Flatten[$Failed]
344.	42329.589038803264	Flatten[$Failed]
345.	42329.589038803264	Flatten[$Failed]
346.	42329.589038803264	Flatten[$Failed]
347.	42329.589038803264	Flatten[$Failed]
348.	42329.589038803264	Flatten[$Failed]
349.	42329.589038803264	Flatten[$Failed]
350.	42329.589038803264	Flatten[$Failed]
351.	42329.589038803264	Flatten[$Failed]
352.	42329.589038803264	Flatten[$Failed]
353.	42329.589038803264	Flatten[$Failed]
354.	42329.589038803264	Flatten[$Failed]
355.	42329.589038803264	Flatten[$Failed]
356.	42329.589038803264	Flatten[$Failed]
357.	42329.589038803264	Flatten[$Failed]
358.	42329.589038803264	Flatten[$Failed]
359.	42329.589038803264	Flatten[$Failed]
360.	42329.589038803264	Flatten[$Failed]
361.	42329.589038803264	Flatten[$Failed]
362.	42329.589038803264	Flatten[$Failed]
363.	42329.589038803264	Flatten[$Failed]
364.	42329.589038803264	Flatten[$Failed]
365.	42329.589038803264	Flatten[$Failed]
366.	42329.589038803264	Flatten[$Failed]
367.	42329.589038803264	Flatten[$Failed]
368.	42329.589038803264	Flatten[$Failed]
369.	42329.589038803264	Flatten[$Failed]
370.	42329.589038803264	Flatten[$Failed]
371.	42329.589038803264	Flatten[$Failed]
372.	42329.589038803264	Flatten[$Failed]
373.	42329.589038803264	Flatten[$Failed]
374.	42329.589038803264	Flatten[$Failed]
375.	42329.589038803264	Flatten[$Failed]
376.	42329.589038803264	Flatten[$Failed]
377.	42329.589038803264	Flatten[$Failed]
378.	42329.589038803264	Flatten[$Failed]
379.	42329.589038803264	Flatten[$Failed]
380.	42329.589038803264	Flatten[$Failed]
