310.	75.62884266109779	0.032404574321783744
311.	74.59257153873497	0.03188532249795925
312.	73.57339709908416	0.03139387649340041
313.	72.57058227295262	0.03091832693747238
314.	71.58423411238253	0.03036018032647124
315.	70.61427732115469	0.02989839700595611
316.	69.65961186266134	0.029431302218312416
317.	68.72039623101932	0.028973215481818432
318.	67.7965833422166	0.028535243310806813
319.	66.8872628212874	0.02811140644611727
320.	65.99241267886806	0.027659047593940656
321.	65.11202535842907	0.027242794926591644
322.	64.2456017259792	0.026870949765645396
323.	63.392716833399724	0.02646804726658669
324.	62.5532408262454	0.02607451952539961
325.	61.727092659174396	0.025698827914514267
326.	60.91406874363101	0.02531998751182662
327.	60.11387338369722	0.02493814644004767
328.	59.32592558893775	0.024568847130123323
329.	58.550507113934636	0.024217508481175248
330.	57.78729611698068	0.02385992957461387
331.	57.03555156569247	0.02352302803583757
332.	56.29575149110164	0.023184802319689318
333.	55.567411963030736	0.02283707208204888
334.	54.849935515734295	0.022504570301684245
335.	54.14381362339316	0.022190328073943364
336.	53.448945251347155	0.02187309013619769
337.	52.76418802835823	0.021563411458043986
338.	52.08997206056656	0.021256455107167786
339.	51.42600315848905	0.020950121608173614
340.	50.77213800558618	0.02063945207475507
341.	50.12811629905767	0.020337985557474774
342.	49.493768072874225	0.020040674281748307
343.	48.86906294045103	0.01975606109326659
344.	48.25373590101987	0.01947650914497389
345.	47.64783131917732	0.01921612087718294
346.	47.05093798602931	0.018943243682165094
347.	46.46286778250754	0.01867176858512325
348.	45.88354194499163	0.01841584248423101
349.	45.312894486279795	0.01816001140421353
350.	44.751255041360764	0.01797215444320153
351.	44.19751190139256	0.017708203326446945
352.	43.65143828521944	0.01745723325770096
353.	43.11312809192755	0.017189038574861124
354.	42.58285518493907	0.016950328915139
355.	42.06059400503084	0.016739997413711426
356.	41.54593933086036	0.016516736158111518
357.	41.03861797138633	0.01627718531445783
358.	40.53853468828945	0.016068000425475935
359.	40.04588286988701	0.015816621248727673
360.	39.55995529788152	0.015599773298736219
361.	39.08135751450625	0.015397597492800971
362.	38.60973014648101	0.015185375647720316
363.	38.144853219032434	0.014997564677780767
364.	37.68669326309862	0.014777981493682311
365.	37.23497548978178	0.014580297715345487
366.	36.78967343729314	0.014369589048392691
367.	36.351119948625815	0.014204348996081924
368.	35.91838166577762	0.014024524240989222
369.	35.491659080384764	0.013817658559729273
370.	35.0711243838521	0.013631026700693001
371.	34.65646544331734	0.013454429699678385
372.	21.25077671635332	2.5*^6*Sqrt[1.1363852176553112*^-17 + 2*0.028784756840501042[[2]]^2]
373.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
374.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
375.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
376.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
377.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
378.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
379.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
380.	2.5*^6*$Failed	2.5*^6*Sqrt[1 + 2*0.028784756840501042[[2]]^2]
