310.	5.420371125396686e-7	4.4858696297102364e-10
310.25	5.426811633204846e-7	4.492368653859162e-10
310.5	5.433536829537337e-7	4.498513793994976e-10
310.75	5.440575308162249e-7	4.5052102251876197e-10
311.	5.447924248435909e-7	4.511907788118595e-10
311.25	5.455592411692927e-7	4.5189135648547733e-10
311.5	5.463582650452818e-7	4.526030403318275e-10
311.75	5.471903916420523e-7	4.5335353597711177e-10
312.	5.480562319113482e-7	4.5412531846085847e-10
312.25	5.489562433585082e-7	4.549262469674772e-10
312.5	5.498924644451547e-7	4.5567305366349807e-10
312.75	5.508620409642055e-7	4.5670690368230887e-10
313.	5.518704407082108e-7	4.5759986927453623e-10
313.25	5.529198300412328e-7	4.5839840748111627e-10
313.5	5.540044275923585e-7	4.5934767869883376e-10
313.75	5.551281012696856e-7	4.6034140488049534e-10
314.	5.562920770563521e-7	4.613572752550826e-10
314.25	5.574980098020619e-7	4.624118037047099e-10
314.5	5.587460166383019e-7	4.6348933382396124e-10
314.75	5.600370378960877e-7	4.6462322879063936e-10
315.	5.613729543972927e-7	4.657798078897766e-10
315.25	5.627545313074172e-7	4.66983388143331e-10
315.5	5.641832124615957e-7	4.68267630120739e-10
315.75	5.656607681693508e-7	4.695099779961475e-10
316.	5.671874729524355e-7	4.70331673671245e-10
316.25	5.68763577555352e-7	4.716845425016892e-10
316.5	5.703905693995811e-7	4.731631314309639e-10
316.75	5.720719038508117e-7	4.746071954094497e-10
317.	5.738079883816993e-7	4.760888462468682e-10
317.25	5.756004409388506e-7	4.776211662256832e-10
317.5	5.774508625598785e-7	4.792021901762166e-10
317.75	5.793608962806573e-7	4.808293303094173e-10
318.	5.813326493047382e-7	4.824345142030246e-10
318.25	5.833673480718226e-7	4.841711857348164e-10
318.5	5.854671255347811e-7	4.859664557244695e-10
318.75	5.876339297044479e-7	4.878166360552029e-10
319.	5.898709927443308e-7	4.897065595367331e-10
319.25	5.921783168124731e-7	4.916725521022769e-10
319.5	5.945592833942388e-7	4.937034403936891e-10
319.75	5.97016129089116e-7	4.957890599978283e-10
320.	5.995513531824065e-7	4.98001365798297e-10
320.25	6.021678721277337e-7	5.002253600237296e-10
320.5	6.048684271005309e-7	5.024938766418811e-10
320.75	6.076548501807342e-7	5.049498020443487e-10
321.	6.105314777854749e-7	5.073879735737672e-10
321.25	6.135002834418564e-7	5.099044086885724e-10
321.5	6.165655764073984e-7	5.125072906207821e-10
321.75	6.197329679801142e-7	5.152156606179897e-10
322.	6.230009447739967e-7	5.179871679115324e-10
322.25	6.263758023084292e-7	5.208630142363682e-10
322.5	6.298619653215125e-7	5.238230285896561e-10
322.75	6.334634425447645e-7	5.268797451875071e-10
323.	6.371838867973269e-7	5.30070745241092e-10
323.25	6.410300707459675e-7	5.332919398271735e-10
323.5	6.450054523055625e-7	5.366874340209771e-10
323.75	6.491160610428553e-7	5.401564885574791e-10
324.	6.533657918290845e-7	5.437958741360224e-10
324.25	6.577619008658777e-7	5.474369049848321e-10
324.5	6.623108046789026e-7	5.513116364849792e-10
324.75	6.670194152457477e-7	5.554008319854096e-10
325.	6.718913565630904e-7	5.59210808046583e-10
325.25	6.769445774161753e-7	5.629220971180654e-10
325.5	6.821739367864725e-7	5.673322440753724e-10
